latitude,longitude
36.1113,139.5728
32.986,130.7984
42.9955,144.3941
43.3263,145.5803
43.3236,145.575
34.1142,133.0057
25.95,80.15
9.3833,76.5667
26.5167,85.3
35.1801,136.892
34.6161,136.3808
35.0908,136.9442
32.6833,129.8333
33.1664,129.7433
35.6991,139.7954
35.7941,139.6811
34.1503,134.4528
36.4027,140.5308
34.4792,132.447
34.7833,133.0667
39.7251,141.1383
36.2287,139.2023
34.4333,136.6333
36.0121,136.49
35.0184,137.1045
34.3472,135.6831
35.4167,136.7667
34.2187,133.7562
35.5939,139.6241
36.3299,138.3998
34.6379,133.9438
35.4627,139.3695
36.3167,138.4333
34.7685,136.1301
34.9,136.55
36.3107,139.81
35.584,138.7544
35.7,138.45
35.7833,138.4167
36.4667,138.1833
35.6484,139.5403
35.8513,139.5453
35.7356,139.614
32.4333,131.6667
40.8526,140.6824
33.0044,130.7387
31.3842,130.9557
36.6372,139.4204
32.0385,130.7562
36.1582,136.2902
35.9597,138.9336
35.4781,139.6216
35.6924,139.7855
35.3292,140.3961
36.6611,139.8894
35.8797,139.9526
35.6118,139.7077
35.2833,133.65
35.6933,139.865
35.4665,139.6168
35.8519,139.3181
35.8736,139.846
35.972,139.5829
22.3667,114.1333
22.2833,114.1333
23.7099,90.4546
22.3991,91.8604
21.4397,92.0096
-38.0362,145.8001
22.6427,90.2011
-45.8667,170.5
-42.7167,170.9667
-45.8984,170.4901
19.0,73.9333
-34.1383,150.7287
36.0501,138.1123
35.8595,139.9711
35.6233,140.0683
34.0667,134.5667
33.4654,132.2805
35.6,140.1167
37.4739,139.9277
35.4838,139.3538
36.4004,139.2584
40.8174,140.7035
39.6828,141.144
35.727,139.9038
36.1031,139.1095
35.4888,139.5575
35.4553,139.6247
35.5314,139.6284
35.7564,139.5603
35.3232,139.446
35.8454,139.6798
35.6931,139.6372
43.0242,141.3505
26.2044,127.7527
35.3315,139.4229
35.8385,139.9617
35.6854,139.7531
35.7102,139.9484
35.3394,139.9523
35.8787,140.0126
35.7414,139.5227
35.6493,139.632
35.7538,139.6136
35.7634,139.5328
35.6838,139.5106
35.6718,139.5168
35.3012,139.5824
35.7722,139.6736
-33.8406,151.2072
-33.8167,151.1833
-35.3691,149.1127
-41.1605,147.5154
-42.8772,147.331
-27.4113,153.1486
-27.441,151.7212
-29.7741,151.1118
-33.65,151.0519
35.783,139.6756
35.7707,139.5287
35.7589,139.5489
35.7029,139.7821
35.7214,139.5808
35.7587,139.572
35.7648,139.6022
35.7356,139.5953
35.612,139.5351
43.05,141.2667
43.0759,141.3615
43.0294,141.4777
43.0389,141.4045
44.2449,142.6774
43.0927,141.3572
42.6826,143.2617
43.0983,141.3551
43.1005,141.3372
43.1052,141.353
43.0898,141.3579
33.5635,130.3426
33.5818,130.3189
33.5573,130.3402
33.3146,130.3212
33.5833,130.35
33.5795,130.3515
33.5204,130.3334
33.5852,130.3507
33.7333,130.4667
33.6791,130.5028
33.7184,130.4502
33.714,130.4313
33.8088,130.7434
33.5307,130.3298
33.5751,130.4149
33.5666,130.4294
33.7254,130.6126
33.2419,130.4548
33.4114,130.6026
35.8049,139.9752
35.8957,139.9416
35.85,140.1333
35.8569,139.9722
35.4144,140.0267
35.7661,139.9875
35.3511,139.9111
35.5298,139.404
35.572,139.4055
35.4865,139.4453
43.1537,141.4
35.8874,139.645
35.5201,139.4213
35.5852,139.358
38.3623,140.8537
38.2912,140.8197
35.8667,140.1108
35.5096,139.4052
35.6747,139.5966
35.6624,139.5367
35.7417,139.5158
35.3947,139.4772
19.25,73.4
1.2497,103.8312
1.3797,103.7647
34.66,135.7005
34.8332,135.262
34.6786,134.9642
34.7135,135.2354
34.67,135.1404
34.8753,135.4047
34.2697,135.4104
34.6826,134.8936
34.7399,135.1386
34.6833,135.7
35.3083,135.4708
34.6725,135.0035
34.7623,135.1514
34.7286,135.1426
34.261,135.3663
34.5013,135.5694
34.8287,135.4594
34.4667,135.3667
34.4732,135.5664
34.8987,135.8175
34.2332,135.1943
34.5118,135.4227
34.7604,135.6198
34.6956,135.6493
34.8015,135.7865
34.9193,135.7998
34.8293,135.2906
35.0411,135.8604
35.1079,135.8987
35.5181,139.0089
35.6637,138.548
35.6395,138.5557
35.6534,138.5762
35.6801,138.549
35.6588,138.5824
35.3667,138.4333
35.6713,138.5655
35.6506,138.3541
-38.0526,145.3625
-37.8287,144.8804
35.8985,113.6931
47.7246,128.8239
50.251,127.4773
38.9828,117.5992
35.7465,139.6141
35.4985,139.3832
34.7156,135.332
35.7144,139.9515
34.7788,135.5749
34.935,136.913
35.3917,139.4388
36.4906,138.1548
34.6972,135.5156
34.6564,135.5308
35.4146,139.5469
35.8118,139.9207
35.4903,139.6317
35.3336,139.3369
38.5467,140.3436
35.3036,138.9412
35.0148,138.9486
34.7422,137.7429
35.323,139.3447
35.4102,139.5836
35.4937,139.6267
38.4443,140.9115
35.7148,139.5382
34.9122,135.8082
34.7157,135.5131
32.2128,130.742
32.8058,130.7114
32.8743,130.6525
32.9135,130.848
32.9909,130.6799
32.8327,130.8168
38.6723,139.8499
35.6297,139.5956
35.5126,139.6387
40.2078,140.6728
35.9699,139.9877
43.1528,142.8169
37.7453,140.4846
39.6702,140.1319
39.9447,140.0532
38.278,140.3586
43.7438,142.3785
36.3833,140.2667
34.8243,139.0679
35.2833,132.9
35.4441,139.6321
35.4195,139.5317
38.75,141.0
34.4149,134.8926
39.3864,141.1758
35.8842,139.7916
42.3142,141.2668
39.7572,140.079
35.9811,139.5562
35.636,139.6863
37.6926,139.1713
38.7414,139.7446
35.45,139.6288
35.4672,139.6264
35.5465,139.5983
33.8282,132.7713
34.0165,133.5784
33.6317,132.5057
35.6514,138.5417
35.8003,139.5179
34.8667,137.8167
34.9499,139.0283
35.1075,139.0042
38.2633,140.9039
37.6991,140.473
38.4463,141.2084
42.4655,141.0758
38.4383,140.1283
35.5585,139.5682
35.509,139.6783
35.555,139.5592
36.4366,136.5311
36.7167,138.9801
36.7417,136.6992
36.5549,136.6466
34.6318,135.7814
34.1873,135.2399
37.9024,140.1044
26.2022,127.6894
26.4829,127.9778
35.336,139.8498
33.2507,131.6633
35.4276,132.6588
35.4667,133.05
34.6455,136.4045
33.6639,130.5757
35.111,136.9147
34.6457,136.5538
35.6006,139.5705
35.3816,139.346
35.5053,139.5396
31.3852,130.8337
31.7811,130.5962
35.4023,139.1694
35.7588,139.7542
36.1833,139.0667
33.6136,130.8371
33.6403,130.8768
32.8996,130.689
33.2479,131.725
34.4833,132.5333
40.15,140.0167
40.1723,140.3738
39.7278,140.0944
34.4081,132.4511
43.5679,142.0628
36.5865,139.8869
36.5605,139.775
35.4049,139.3803
35.5127,139.6931
35.5633,139.3997
35.3372,139.4146
35.7732,139.7149
35.6778,139.7082
35.4052,139.5958
35.4803,140.0464
34.7619,134.9752
34.9457,134.4858
35.3713,139.5407
35.3274,139.3869
37.5419,140.1367
35.4367,139.96
35.4115,139.5594
34.2833,133.7833
34.3445,134.0455
34.3185,133.9922
34.5199,134.2187
34.6377,138.8916
34.9784,138.4109
35.0925,139.0714
34.7417,137.8833
35.1055,138.5919
35.5838,139.3925
35.3733,139.3225
35.474,139.6037
35.3291,139.3044
36.4833,139.0
36.2591,138.8792
33.8828,130.9078
33.3366,130.7514
33.868,130.8026
33.8589,130.7193
33.4167,130.7416
33.4144,130.7188
34.8168,135.2149
33.8695,130.8194
33.3086,130.5946
34.8833,136.9833
36.4,140.5833
37.754,140.4686
43.559,141.9389
40.5385,141.417
35.7207,140.0499
35.6092,140.123
35.7991,139.9992
35.8822,139.9105
36.0889,140.2074
36.0743,139.6754
35.8833,140.6833
36.0457,140.0892
35.7953,139.5118
35.6805,139.911
35.1689,138.9087
34.7024,135.4524
34.711,136.9665
33.6129,130.704
37.1653,140.6905
38.2272,140.9147
35.7239,139.467
34.4664,133.8064
38.8761,140.1071
37.6244,140.4263
35.8011,139.1851
26.2358,127.6889
35.1764,136.8837
37.5977,140.3509
33.6175,130.4438
37.1787,140.974
35.2406,139.9952
36.5845,138.8548
34.6784,135.5041
35.4975,139.5615
35.4174,139.2906
36.3543,138.8369
35.3648,139.6216
34.7333,137.3667
34.9781,135.6689
38.4052,140.2323
38.932,139.8344
31.7333,130.9833
35.4823,138.7876
35.6793,138.5605
32.1056,131.5056
34.7707,135.3655
34.7223,135.1423
32.545,131.6741
36.0019,139.6351
35.7685,139.5668
34.5687,135.604
35.35,137.1833
38.6608,140.1335
26.226,127.6951
26.3229,127.7831
26.3988,127.7552
34.8026,138.768
34.4942,133.3352
34.4584,132.8194
36.0814,136.2118
35.5167,137.4833
34.1723,135.236
34.3161,135.6078
36.073,139.1726
35.5667,138.4667
36.0773,136.2093
36.9768,140.0664
38.2667,140.8833
35.4215,139.4162
32.5083,131.1917
35.6151,139.5564
35.3661,139.4722
35.3691,139.5515
35.8455,139.412
34.8536,137.0164
34.7609,135.3695
34.7215,134.8459
33.4638,131.346
33.6189,130.3054
33.0047,130.443
33.418,130.6541
34.7827,135.4115
35.7858,139.8983
38.4603,140.3892
35.7826,139.6164
35.497,138.7924
36.2505,140.1156
34.7834,135.4561
34.9768,135.7108
32.9646,132.491
35.4508,139.6386
35.5445,139.5811
35.5429,139.5292
35.5515,139.6349
35.3526,139.5849
35.6331,139.6719
35.3556,139.5431
33.8159,132.7301
33.5,133.55
34.626,133.4718
34.4,133.0833
34.0133,131.8678
34.5205,135.858
34.4625,135.7606
34.7599,134.08
34.5889,133.6029
34.55,133.8333
37.3029,140.4161
33.9876,130.9344
34.2123,132.2152
35.9742,139.7055
35.8051,139.5788
35.9777,139.589
32.8587,130.7352
32.9582,130.7578
35.9021,139.5235
37.9094,139.2209
35.8153,139.4996
39.0157,139.9291
35.6881,139.7402
35.334,139.3066
36.6925,136.7218
38.201,140.8999
35.9462,139.7037
37.9113,139.0481
35.6226,139.6963
39.1333,141.1333
35.5589,139.5476
40.2029,140.1448
36.7994,137.3893
35.6044,139.739
36.7367,137.1617
36.9012,137.4495
40.837,141.2535
41.2631,141.2221
40.8323,140.7118
35.1259,140.1286
38.6989,141.0546
36.4318,139.2753
3.1667,113.0333
4.2901,117.8994
1.6627,103.4182
3.0608,101.5661
1.9768,102.9125
1.9139,103.1326
1.4813,110.1013
3.0557,101.4611
5.4088,100.4837
3.0349,101.5119
2.8109,101.9012
3.5435,102.3122
5.2886,103.104
2.3134,102.9786
3.1484,101.6386
3.3083,101.5123
3.1833,101.6833
3.8373,103.287
4.3557,101.6275
4.6985,103.3568
6.1159,102.2452
3.7696,103.2224
1.6446,103.5973
3.9833,114.1
1.8578,103.0357
5.3572,100.3055
1.7876,103.6699
5.3018,103.1259
3.0592,101.4615
2.8167,103.4833
4.2678,113.9692
5.6077,100.6056
2.7226,102.2138
2.9092,101.5279
4.85,100.7333
3.2277,101.6017
3.23,101.6374
4.3674,100.8604
4.3111,101.2339
5.4161,100.4047
3.386,101.5488
2.8833,101.5
5.3185,103.0739
3.3351,101.5498
3.05,101.7
1.5035,103.7404
4.3055,100.7618
5.4306,100.5301
4.2684,101.1236
4.5754,101.1151
5.647,100.4877
2.385,103.021
2.1437,102.8537
1.8138,103.0467
4.3331,113.9949
3.1325,101.6957
5.3723,100.4418
4.6008,101.1007
3.0492,101.4514
2.6309,101.9554
2.4247,102.8497
3.1841,101.6911
1.5041,103.7052
4.8687,100.6968
6.1174,102.1685
2.5733,112.6906
6.0064,102.218
1.5666,103.3873
2.0749,102.7197
3.1871,101.5917
6.121,100.3601
2.8526,101.632
4.2961,101.5451
1.8197,103.2399
5.4166,100.3326
3.7686,103.2328
2.8382,101.6827
5.8947,116.0464
5.8626,115.9946
2.5687,102.1824
1.5034,103.6522
5.9412,116.0096
4.0629,102.1071
3.1906,113.0901
3.8091,103.2363
5.8794,116.104
3.1433,101.6955
4.6502,101.0682
3.9955,100.768
6.0129,102.1459
5.4308,100.4352
2.8352,102.2086
2.3804,102.2089
5.2967,103.0847
6.105,102.251
6.4246,100.2736
34.0507,135.2138
34.7952,135.3551
34.3647,135.6101
34.9802,136.1575
34.6916,135.1608
34.9471,136.1858
33.9155,135.3111
34.8283,135.4475
34.7105,135.2672
34.674,135.149
34.2615,135.2818
34.1067,135.2473
34.7787,135.4124
34.7074,134.8833
34.8763,135.2974
34.9173,135.1209
34.8137,135.3538
34.5257,135.0587
34.3319,135.6419
34.1619,135.2602
34.3553,135.6052
34.6471,135.1082
34.7699,135.4021
34.3044,135.5692
34.7481,135.443
34.9167,137.05
34.8265,135.4397
35.5333,135.1833
34.7919,135.405
34.8765,135.2511
34.7492,135.4139
34.9094,135.3069
34.6356,135.0798
34.6421,135.0745
34.8642,134.676
34.0312,135.1907
34.8425,135.4994
34.2665,135.2187
35.4359,139.6317
35.6908,140.0859
35.9913,139.5728
35.9261,139.8885
35.5677,139.9798
35.3844,140.0374
35.6206,140.1142
35.8865,139.8088
35.954,139.6959
35.9855,139.8098
35.9631,139.7222
35.9403,139.7068
35.8851,139.7805
36.0485,139.64
35.9067,139.7987
35.9202,139.7966
36.0398,139.7426
36.0311,139.7264
36.1159,139.5281
35.5874,140.126
35.6279,140.1102
35.575,140.1333
35.5944,140.1816
35.6139,140.1049
36.1969,138.5059
35.8928,139.7847
35.8844,139.7401
35.9581,139.7009
35.9611,139.7604
35.9961,139.6727
35.9077,139.8143
38.2905,140.853
38.3584,140.7954
35.5,133.7333
35.41,133.8947
35.45,133.575
35.45,133.3
35.5551,139.3786
35.3888,139.9631
35.7547,140.0105
35.3772,140.0605
35.9822,139.6408
35.9506,139.5522
34.6667,132.55
32.8483,130.7937
32.4528,130.2282
32.4892,130.3943
35.2883,132.65
35.2673,132.6974
36.4225,138.2209
36.6333,138.2
35.5242,139.6241
35.4266,139.5061
35.4981,140.4166
35.8561,139.5616
37.4506,139.968
36.0992,140.0452
36.2545,140.3796
35.6333,138.4667
35.6977,139.4692
35.6675,139.928
35.4233,140.278
35.8765,139.6442
35.7472,139.9041
35.6933,139.709
35.6621,139.6308
35.5315,139.4345
43.0642,141.3469
35.6985,139.8012
35.3412,139.499
36.4583,140.5833
35.743,139.5647
36.2899,139.1844
35.6873,139.7428
35.5333,139.5
43.651,143.9363
37.0833,140.2
35.884,139.6873
35.8682,139.7029
35.6016,139.5755
38.7667,140.8894
35.7024,139.5701
35.4347,139.9278
35.2231,139.6367
35.4037,140.0876
36.2716,139.1894
35.6583,139.8544
35.189,136.8804
35.5099,139.6267
35.479,139.6163
35.7989,139.7115
35.5444,139.5086
35.8324,139.6845
35.6909,140.037
35.7819,139.7209
36.4716,140.5942
35.7079,139.7911
35.658,139.6838
35.4455,139.3644
35.5787,139.5377
35.8589,139.9643
35.5522,140.186
35.5187,140.0855
35.9813,139.5944
35.3603,139.625
35.3001,140.1039
35.6033,139.7575
35.4204,139.6628
35.6358,139.3306
35.6217,139.6037
35.7574,139.7372
35.7144,139.5728
35.7493,139.8321
35.6841,139.6117
35.8544,139.5242
35.928,139.8925
35.4418,139.3573
35.6811,139.5188
35.8186,139.9047
36.3817,138.3153
35.4847,139.4685
36.4037,139.0564
35.7856,139.9409
35.8137,139.9661
35.8563,139.5401
35.4531,139.6243
35.469,140.2981
35.6983,139.8762
35.72,140.025
35.8028,139.6082
39.7548,141.1672
35.5971,139.7217
35.7422,139.7519
35.7167,140.2667
35.6843,139.927
35.7164,139.3477
35.7009,139.4171
36.1708,139.1684
35.6206,139.3897
35.4697,139.6369
35.8557,139.4252
35.861,139.5603
35.5983,139.5632
35.6538,139.6207
35.5196,139.5367
35.6389,139.7006
36.35,139.25
36.3074,138.7923
35.6797,140.0467
35.7655,139.523
35.4458,139.5821
35.8033,140.1054
35.6762,140.0311
35.431,139.5992
36.6167,138.6
36.4333,139.8667
35.6179,139.6589
35.7048,139.9332
35.3775,139.5387
35.7624,139.906
35.458,139.5932
35.6372,139.6457
35.6274,140.0927
37.8698,138.9751
35.0946,140.0507
35.6557,139.2876
35.7387,139.7406
35.8537,139.7521
35.8439,139.7954
36.0636,139.6567
35.6993,139.7183
35.654,139.7503
35.6042,139.6104
35.614,139.6436
35.7635,139.7249
35.3337,139.4874
35.6091,139.6051
35.3708,139.2799
35.6465,139.861
35.9518,139.4015
35.8653,139.7394
35.9974,139.5976
35.7112,139.6434
35.5058,139.6891
39.6587,141.1553
35.7862,139.9643
35.6685,139.6628
35.7603,139.5386
36.2655,139.7706
35.7247,139.9122
35.9192,139.4272
36.5577,139.9057
36.0992,139.6604
35.6888,139.8049
35.7432,139.9775
35.57,139.6242
35.4722,139.538
35.5562,139.383
36.0034,139.647
35.3589,139.5825
35.6057,140.1142
35.6299,139.6488
35.344,139.5968
35.8256,139.7506
35.7,139.85
35.6203,139.5446
35.3601,139.9336
35.8886,139.5197
36.3667,139.2167
35.988,139.0842
36.1167,140.15
35.4662,139.317
35.8651,139.638
43.4864,141.9056
35.6531,139.6128
35.6054,139.4725
35.4964,139.4291
37.3591,140.3724
35.713,139.6492
35.8952,139.5397
35.9458,139.5579
35.7612,139.6987
43.2003,141.7597
42.6614,141.6152
35.6778,139.5355
35.4504,139.6391
35.3779,139.4619
42.9344,143.4014
35.7664,140.0278
35.6277,139.7733
35.7046,139.8889
35.4994,139.3226
35.7075,139.7608
35.5167,134.0802
35.1833,136.8833
34.0759,133.1748
33.7729,130.7524
35.0333,135.05
33.5823,130.3921
34.7497,135.5893
35.681,139.6298
35.7536,139.8403
35.6919,139.8958
35.5347,139.5909
35.6173,139.499
35.7003,139.6103
35.7094,139.8619
35.3362,140.3907
35.5778,139.5699
36.0717,140.1983
35.6414,139.6681
35.6196,139.6275
35.6004,139.5404
35.7574,139.6273
35.783,139.9715
35.349,139.4291
35.5188,139.4356
35.6467,139.9022
36.4983,138.1234
35.4641,139.5964
35.5434,139.4998
35.6493,139.6802
36.0227,139.7166
34.5999,135.5117
34.342,135.2309
35.1473,136.9227
34.8045,135.7668
35.0833,136.8833
34.5601,135.6095
34.7276,135.1512
34.4229,132.6005
33.2304,131.6559
34.7724,135.5454
34.4667,136.7167
33.7643,130.7411
34.5213,132.4907
34.4732,135.4991
33.5865,130.4363
33.2838,130.5612
33.5755,130.435
34.7263,135.3326
35.2108,136.9179
34.5953,135.6028
34.6852,135.5849
34.7092,135.2238
34.7541,135.6343
34.6994,135.2048
26.2106,127.6929
35.029,135.8546
35.0311,136.8777
33.8965,130.8527
34.8655,135.72
32.7666,130.7224
34.9333,136.9
33.5921,130.4971
34.8018,135.7849
34.8916,135.7421
34.988,135.9556
34.613,134.1387
34.5486,135.69
33.8912,130.935
34.8,135.0
35.25,137.1333
34.9042,138.1237
33.9333,133.05
34.9833,137.1583
34.6556,135.1027
34.5824,135.794
34.2553,135.2812
33.3089,130.3738
34.2706,134.1307
34.4841,135.7977
35.5846,136.9304
35.1252,138.9755
34.4822,135.3982
34.4446,132.4803
34.8746,135.6907
34.439,132.4474
32.7917,130.8229
33.9039,130.9524
34.9701,136.1636
34.7765,135.4237
35.4299,136.7303
34.6195,135.5158
34.9781,136.1474
34.4849,132.4992
34.7635,135.496
35.7045,139.38
35.5022,139.6195
35.7571,140.0367
35.5124,139.6652
35.4082,139.5792
43.1,141.3833
36.0725,139.7261
36.6596,139.8226
34.6969,135.5399
34.7171,135.5417
34.7672,135.4042
34.497,135.4254
32.7327,130.6861
34.9672,136.1653
34.6782,135.5773
34.7833,135.1
34.7048,135.6184
26.2194,127.7486
34.674,135.163
34.9121,135.6989
34.9497,138.38
34.6877,135.1407
35.3722,140.241
35.8074,139.8346
35.4145,139.6046
35.2469,139.7006
35.3365,140.0535
35.8804,139.6156
35.6189,139.7214
35.9503,140.6222
35.6187,139.0752
35.8401,139.8986
35.5383,139.6432
35.4809,139.626
35.7167,140.5
35.8335,139.8424
35.991,139.5243
35.5275,139.4109
34.8206,135.3203
35.2,136.85
34.8515,136.4496
34.4899,135.401
33.5354,131.3281
36.064,136.2298
35.1667,136.7167
34.409,135.8727
34.488,135.3856
34.6098,135.4876
34.0153,131.3614
33.8981,130.6917
34.5575,133.7469
34.0569,131.5697
34.2,136.3333
34.6076,135.5172
32.5799,130.6492
34.5239,133.439
34.8329,134.6703
33.2932,131.2595
34.9944,137.0444
33.8261,132.7581
34.6131,135.5444
36.5194,136.7081
34.6068,135.4669
35.8519,139.5863
35.727,139.8115
35.8333,140.15
35.3766,139.6127
35.6652,140.0253
35.8493,139.7833
35.4355,139.4386
35.9511,139.6121
35.9739,139.566
37.0305,140.3829
35.4931,139.6523
34.8066,135.7586
34.6765,135.5164
34.4321,135.5351
35.8702,136.9948
34.7005,135.1896
34.6843,135.4929
34.8667,137.0167
34.9842,135.8871
35.0973,138.511
33.5257,130.9886
33.5547,130.3757
34.5462,135.6024
36.5331,136.638
34.6286,135.7779
35.8923,136.1618
34.4997,135.5625
34.925,137.1
34.7172,135.5449
34.7077,135.4661
34.9333,135.1678
34.84,135.7464
36.0437,137.1025
34.6092,136.4879
34.8797,136.5375
35.208,137.03
34.9626,135.8906
34.8513,136.4973
34.2444,135.139
35.35,136.1417
34.7824,135.4693
34.4726,133.8457
34.9213,138.7838
34.6307,135.0446
34.7403,135.5148
34.9749,137.0348
34.2418,135.1968
34.5956,135.8643
34.8002,134.6634
34.931,135.692
35.0017,135.8603
35.1333,136.8
34.6197,135.5285
34.5757,135.61
35.4383,139.5891
35.5442,140.1003
35.3468,139.6286
35.8094,139.5527
36.9333,140.1
35.6793,139.9271
35.4218,139.4005
35.7065,139.5661
37.4244,140.2224
35.9065,139.6239
36.2455,139.5342
36.2655,139.0651
36.25,139.5333
34.3993,133.0784
34.6726,135.7462
34.9456,138.373
35.0223,138.4222
33.791,130.7257
34.7412,135.4881
39.7108,140.1178
34.5015,135.3781
34.7007,135.5859
34.6926,135.5562
26.215,127.702
36.3728,136.6037
34.9912,135.8767
34.7621,135.6067
35.2315,138.6121
36.3554,138.3279
36.0318,139.3915
35.5333,138.8667
35.6466,139.6533
35.6253,139.6171
35.6261,139.6864
37.6705,140.3691
35.4939,139.6715
35.477,139.487
37.0667,140.95
35.7986,139.989
35.7713,139.5734
35.3418,139.4244
35.5035,139.635
38.2174,140.9201
38.4361,141.0661
38.2394,140.8581
37.9745,140.772
38.3037,140.7482
38.3336,140.3561
37.68,138.8898
34.6809,135.4944
34.6691,135.5186
34.6943,135.6126
34.4778,135.4119
34.6681,135.1345
34.657,135.5
34.9881,137.0872
33.7663,130.485
35.575,140.1349
35.1804,140.1243
35.8831,139.6053
35.5443,139.6598
35.869,140.0219
35.9046,139.9632
35.3653,139.5006
35.8768,139.6639
35.5013,139.4124
35.8047,139.4507
35.4264,139.6434
38.2421,140.3297
36.1167,139.2125
35.6051,140.1233
34.9833,136.8667
34.5589,132.4656
35.1917,137.225
35.0515,138.9429
34.6922,135.5967
34.7505,135.8566
33.1794,130.1457
34.7051,137.7153
34.1169,134.4143
34.6892,135.503
35.0943,136.6561
34.7866,135.4839
32.8044,130.7669
34.7177,134.8637
34.4482,135.3913
35.9467,136.1814
34.8121,135.4414
33.5912,130.3517
33.9,130.6667
34.6463,135.0342
34.6753,135.1067
34.6662,135.6238
34.2632,135.4703
35.179,136.9635
34.4868,136.3571
34.6937,135.5503
34.6885,135.5038
34.0349,134.5646
34.6849,135.5981
34.85,136.9167
34.4382,135.5694
33.2176,130.5042
34.4211,132.3632
33.9772,131.9105
34.8114,135.104
36.4566,136.5261
33.7586,130.4784
34.6972,135.1989
34.7338,135.2898
34.6796,134.9976
34.8831,134.728
33.4977,130.4377
33.5444,130.3544
33.5476,130.3913
33.9617,130.9433
34.5764,135.5818
32.9391,130.5409
34.7713,135.4602
34.6369,135.469
34.5449,135.5462
35.1497,135.523
33.2246,131.6096
34.8276,135.0189
36.0559,136.1287
36.209,136.2456
35.25,135.9667
33.6398,130.4573
34.8229,135.3721
34.6186,135.5585
34.7139,135.7533
33.8081,130.9478
34.7569,135.4196
34.6738,135.4707
34.8619,136.5352
35.4333,135.3167
42.4476,141.617
36.0292,139.6453
35.7164,139.8786
35.3375,139.3106
35.7112,140.2309
35.7694,139.8976
36.2591,139.4261
35.7745,139.9522
35.818,139.3676
35.4374,139.383
35.4178,140.0155
36.152,139.3875
37.4859,139.912
36.7417,139.5833
35.8557,139.9814
34.6869,134.9842
35.1127,136.8821
35.7258,137.4104
34.7527,135.4353
35.2204,138.5134
35.1443,136.9242
26.2792,127.7486
35.705,139.6974
35.4789,139.6375
35.715,139.9172
35.7374,139.9356
35.4163,140.1087
36.4585,139.0257
35.6972,140.0734
36.3333,139.45
35.5257,139.6983
35.5004,138.7652
35.8262,139.8047
35.4871,139.5881
35.8245,139.9245
35.9794,139.5729
35.5206,139.6867
35.9262,140.0412
36.1725,139.5532
31.5807,130.5374
31.6207,130.5384
31.4134,130.9591
35.8154,140.3575
35.3262,139.4343
35.3606,139.2992
35.8506,139.8979
35.6119,139.6515
35.3867,139.4069
35.3276,139.4142
35.7384,139.837
35.5667,140.1333
37.9573,139.145
35.7627,139.9285
35.605,139.7101
35.8537,139.9654
35.8499,139.6452
37.6712,140.4433
35.8968,139.8539
35.4313,139.6058
35.6288,139.6662
35.3448,139.4576
36.0824,138.0581
35.8283,139.9258
35.8492,139.9485
36.8167,140.0167
36.0685,137.9056
36.0925,140.1511
35.7245,139.6372
35.9357,139.6686
35.7893,139.5978
37.357,140.3562
35.8723,139.9602
35.3135,139.1035
35.8364,139.6363
35.5865,139.5727
36.0687,139.5168
35.8497,139.671
35.8371,139.7895
35.6831,139.8053
35.7378,139.9095
35.3361,139.3974
38.6111,140.4073
35.1737,139.638
35.699,139.5771
35.3667,139.4068
35.7311,140.155
35.7231,139.9934
35.3344,139.4906
36.3215,139.8369
35.9385,139.6535
35.7995,140.0029
35.4955,140.1115
35.5632,139.6011
35.4344,139.6309
36.3833,140.5
35.5951,139.3548
38.352,141.0203
36.2378,139.1902
35.8177,139.5933
36.5333,139.3667
35.3297,139.3981
35.3021,139.5604
36.15,140.3
36.15,139.1862
43.2167,142.45
37.1333,140.2167
36.077,139.6495
35.8806,139.6906
35.5768,139.5277
35.3254,139.863
35.995,139.7503
35.5977,139.6493
36.0215,139.3114
35.97,139.823
35.5933,139.37
35.3359,139.6229
35.451,140.3369
35.9444,139.6535
36.217,139.2313
35.8359,139.3892
35.609,139.5802
36.5507,139.9033
35.6814,139.9247
38.3683,140.2834
35.6405,139.5761
35.4706,139.3452
35.949,139.8679
35.9822,139.8042
35.8432,139.6521
35.6827,139.5469
35.7568,139.6165
35.45,139.4667
38.3296,140.8739
35.4238,139.5997
35.6179,140.1277
35.3624,139.2829
35.9418,139.6904
35.7133,139.6649
35.4498,140.3017
35.7833,140.3167
35.5114,139.5949
39.7,140.7167
35.4597,138.8571
36.5507,139.8954
35.5126,140.343
35.2819,139.6698
35.95,139.0333
35.8435,139.6983
35.8451,139.555
35.1229,140.0652
39.7097,140.0972
35.4401,139.633
35.6052,139.7011
35.7001,139.7352
38.4475,141.1484
36.4039,139.0782
35.3319,139.3928
35.4005,139.4948
36.0813,139.7064
36.2546,138.9283
35.3343,139.4941
35.4105,139.4295
42.8727,143.8356
35.7487,139.5285
35.7626,139.6682
35.3361,139.4451
35.5039,139.5531
39.2667,140.4833
35.3656,139.3254
35.8257,139.3934
36.3561,140.5986
35.7987,139.5634
35.4648,139.6024
37.9969,140.5795
38.2267,140.8416
35.8374,139.9725
35.6281,139.5255
35.7167,140.1
35.3608,139.5361
35.7384,139.5385
35.5454,139.5068
35.2184,140.3769
36.3253,138.0328
35.8687,139.5085
35.7379,139.4898
35.4687,139.5841
35.7434,139.6837
34.9712,139.8611
35.7766,139.7001
35.9312,139.6795
38.2492,140.353
36.1386,139.2756
35.5891,139.5091
35.0969,140.1003
35.3349,139.6292
35.4479,139.6071
